chembl_id,smiles,standard_value,bioactivity_class,pIC50,MW,LogP,HBD,HBA,TPSA,RotBonds,ArRings,Fsp3,QED,Ro5_violations,Lipinski_pass
CHEMBL313809,COc1cc2cc(C(=O)C=C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],520.0,active,6.284,511.92,1.98,1,4,57.78,3,2,0.766,0.652,1,Pass
CHEMBL87849,COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccc(F)cc4)cc3)sc2cc1OC,2.6,active,8.585,446.04,1.11,1,4,54.63,2,3,0.493,0.466,0,Pass
CHEMBL314398,COc1cc2cc(C(=O)CC(OC)C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],120.0,active,6.9208,555.12,3.04,1,5,59.97,4,2,0.527,0.253,1,Pass
CHEMBL87373,COc1cc2cc(C(=O)CCc3cc[n+](CC4CC4)cc3)sc2cc1OC.[Br-],110.0,active,6.9586,473.04,1.47,1,4,55.56,5,2,0.238,0.79,0,Pass
CHEMBL156931,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,3360.0,intermediate,5.4737,274.32,1.11,1,5,58.78,2,1,0.59,0.538,0,Pass
CHEMBL83005,COc1cc2cc(C(=O)CC3(O)CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],90.0,active,7.0458,529.2,2.03,1,5,86.73,5,2,0.166,0.547,1,Pass
CHEMBL315515,COc1cc2cc(C(=O)CCC3CC[N+](C)(CC4CCCCO4)CC3)sc2cc1OC.[Br-],28.0,active,7.5528,529.2,4.28,1,5,69.82,5,1,0.445,0.431,1,Pass
CHEMBL441632,COc1cc2cc(C(=O)CCc3cc[n+](C)cc3)sc2cc1OC.[Br-],900.0,active,6.0458,434.16,0.53,1,4,59.54,3,2,0.334,0.842,0,Pass
CHEMBL87937,COCC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1,30.0,active,7.5229,390.96,0.8,1,5,74.7,1,2,0.325,0.91,0,Pass
CHEMBL441808,COc1cc2cc(C(=O)CC(O)CCC3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],380.0,active,6.4202,568.08,3.16,1,5,77.7,3,2,0.446,0.683,1,Pass
CHEMBL87649,COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccsc4)cc3)sc2cc1OC,6.0,active,8.2218,434.16,0.99,1,4,67.57,1,3,0.312,0.668,0,Pass
CHEMBL160836,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,140.0,active,6.8539,373.68,1.48,1,5,78.59,3,1,0.248,0.524,0,Pass
CHEMBL156861,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,180.0,active,6.7447,360.72,1.15,1,5,64.95,0,1,0.519,0.709,0,Pass
CHEMBL314766,COC(=O)C[N+]1(C)CCC(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)CC1.[Br-],54.0,active,7.2676,507.6,2.4,2,6,97.62,6,1,0.105,0.956,1,Pass
CHEMBL88026,COc1cc2cc(C(=O)CCC3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],8.0,active,8.0969,524.88,2.77,1,4,66.15,6,2,0.032,0.441,1,Pass
CHEMBL86233,COc1cc2cc(CC3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],10000.0,inactive,5.0,481.68,2.49,1,3,45.78,3,2,0.371,0.414,0,Pass
CHEMBL155350,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,160.0,active,6.7959,325.62,2.54,1,5,69.96,4,1,0.388,0.738,0,Pass
CHEMBL155863,CCC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,3840.0,intermediate,5.4157,300.24,2.31,1,5,73.19,4,1,0.51,0.951,0,Pass
CHEMBL87980,C=CC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1.[Br-],540.0,active,6.2676,460.08,1.74,1,4,66.28,5,2,0.2,0.201,0,Pass
CHEMBL87441,CCOCC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1,7.0,active,8.1549,403.92,1.19,1,5,55.78,1,2,0.455,0.485,0,Pass
CHEMBL158946,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)N(C)C)c(Br)c21,60.0,active,7.2218,373.68,1.6,1,5,75.72,3,1,0.131,0.67,0,Pass
CHEMBL87550,COc1cc2cc(C=C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],2670.0,intermediate,5.5735,481.68,2.11,1,3,48.13,3,2,0.259,0.565,0,Pass
CHEMBL609440,COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccc([N+](=O)[O-])o4)cc3)sc2cc1OC.[Br-],4.5,active,8.3468,552.96,0.04,2,8,125.66,4,3,0.235,0.85,1,Pass
CHEMBL350464,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,5680.0,intermediate,5.2457,287.28,1.75,1,5,76.22,3,1,0.373,0.789,0,Pass
CHEMBL313271,COc1cc2cc(C(=O)CCC3CC[N+](C)(Cc4ccc([N+](=O)[O-])o4)CC3)sc2cc1OC.[Br-],32.0,active,7.4949,565.92,1.35,2,8,132.86,6,2,0.71,0.431,1,Pass
CHEMBL423313,COc1cc2cc(C(=O)CCC3CC[N+](C)(CC(=O)OC(C)(C)C)CC3)sc2cc1OC.[Br-],79.0,active,7.1024,546.48,3.94,2,6,110.83,4,1,0.527,0.387,1,Pass
CHEMBL309667,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCNC1N2,10.9,active,7.9626,248.4,0.87,1,5,80.77,3,1,0.269,0.673,0,Pass
CHEMBL419470,C[C@@]12CCNC1Nc1ccc(OC(=O)Nc3ccccc3)cc12,22.1,active,7.6556,313.2,0.65,1,5,81.55,1,2,0.717,0.715,0,Pass
CHEMBL80221,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2Cc1ccccc1,161.0,active,6.7932,352.08,2.02,1,5,72.33,3,2,0.478,0.706,0,Pass
CHEMBL431844,Nc1c2c(nc3ccccc13)C1CCC2C1,31.5,active,7.5017,211.68,1.38,0,2,20.26,3,1,0.464,0.447,0,Pass
CHEMBL80247,CN1c2ccc(OC(=O)Nc3ccccc3)cc2[C@]2(C)CCNC12,13.8,active,7.8601,326.16,0.52,1,5,76.98,0,2,0.416,0.435,0,Pass
CHEMBL418917,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3NC12,40.8,active,7.3893,326.16,0.48,1,5,75.86,2,2,0.525,0.459,0,Pass
CHEMBL77896,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)C1N2Cc1ccccc1,1090.0,intermediate,5.9626,429.84,1.21,1,5,67.53,4,3,0.381,0.809,0,Pass
CHEMBL369661,Nc1c2c(nc3c(Cl)cccc13)CCCC2,68.9,active,7.1618,237.06,2.43,0,2,23.24,0,1,0.259,0.743,0,Pass
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,2.33,active,8.6326,378.0,2.8,1,4,59.72,5,2,0.489,0.292,0,Pass
CHEMBL74089,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCNC1N2C,21.0,active,7.6778,261.36,1.18,1,5,63.17,2,1,0.246,0.847,0,Pass
CHEMBL134057,Nc1c2c(nc3cccc(Cl)c13)CCCC2,9.4,active,8.0269,237.06,2.7,0,2,30.32,3,1,0.497,0.528,0,Pass
CHEMBL76640,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)C1N2C,9890.0,intermediate,5.0048,274.32,1.45,1,5,70.44,4,1,0.638,0.436,0,Pass
CHEMBL76241,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)C1N2C,330.0,active,6.4815,352.08,1.89,1,5,86.39,2,2,0.118,0.81,0,Pass
CHEMBL431784,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2,56.7,active,7.2464,261.36,1.02,1,5,57.0,2,1,0.453,0.561,0,Pass
CHEMBL51934,Nc1c2c(nc3ccccc13)CCCC2O,164.0,active,6.7852,216.0,1.52,0,3,25.55,3,1,0.334,0.549,0,Pass
CHEMBL352500,Nc1c2c(nc3cc(Cl)ccc13)C1CCC2C1,4.5,active,8.3468,250.02,2.99,0,2,20.26,1,1,0.709,0.327,0,Pass
CHEMBL292314,Nc1c2c(nc3cc(Cl)ccc13)CCCC2,1.8,active,8.7447,237.06,2.19,0,2,29.1,3,1,0.522,0.499,0,Pass
CHEMBL355740,Nc1c2c(nc3c(Cl)cccc13)C1CCC2C1,84.3,active,7.0742,250.02,2.48,0,2,23.2,2,1,0.104,0.848,0,Pass
CHEMBL54727,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,24.0,active,7.6198,339.12,1.24,1,5,72.48,4,2,0.322,0.855,0,Pass
CHEMBL75919,CN1CC[C@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,3500.0,intermediate,5.4559,339.12,1.03,1,5,60.98,1,2,0.666,0.845,0,Pass
CHEMBL309351,C[C@]12CCNC1Nc1ccc(OC(=O)Nc3ccccc3)cc12,231.0,active,6.6364,313.2,0.61,1,5,60.74,1,2,0.261,0.897,0,Pass
CHEMBL75743,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCNC1N2,1490.0,intermediate,5.8268,248.4,0.89,1,5,72.58,2,1,0.884,0.675,0,Pass
CHEMBL76135,C[C@@]12CCN(Cc3ccccc3)C1N(Cc1ccccc1)c1ccc(OC(=O)Nc3ccccc3)cc12,41130.0,inactive,4.3858,494.64,1.08,1,5,59.09,2,4,0.748,0.956,0,Pass
CHEMBL440497,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(Cc3ccccc3)C1N2Cc1ccccc1,3560.0,intermediate,5.4486,429.84,1.2,1,5,65.74,2,3,0.589,0.939,0,Pass
CHEMBL368196,Nc1c2c(nc3cccc(Cl)c13)C1CCC2C1,42.2,active,7.3747,250.02,2.35,0,2,24.01,1,1,0.291,0.158,0,Pass
CHEMBL62084,Nc1c2c(nc3ccc(Cl)cc13)CCCC2,743.0,active,6.129,237.06,2.32,0,2,12.14,0,1,0.557,0.629,0,Pass
CHEMBL172118,Nc1c2c(nc3ccc(Cl)cc13)C1CCC2C1,1100.0,intermediate,5.9586,250.02,3.06,0,2,32.84,0,1,0.451,0.545,0,Pass
CHEMBL1202875,Cl.Cl.O.c1ccc(CN2CCC(CCOc3ccc(-c4ccccc4)nn3)CC2)cc1,710.0,active,6.1487,467.64,4.46,1,5,79.79,5,3,0.507,0.623,0,Pass
CHEMBL436367,Nc1c2c(nc3c1CCCO3)CCCC2,455.0,active,6.342,203.04,1.38,0,3,17.43,0,1,0.274,0.715,0,Pass
CHEMBL132365,COc1cccc2nc3c(c(N)c12)CCCC3,615.0,active,6.2111,228.96,1.1,0,3,22.54,1,1,0.394,0.267,0,Pass
CHEMBL3215535,Cl.Cl.c1ccc(CN2CCC(CCNc3ccc(-c4ccccc4)nn3)CC2)cc1,140.0,active,6.8539,448.2,5.02,0,4,21.71,4,3,0.772,0.652,1,Pass
CHEMBL1202865,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CCC4)CC2)cc1,120.0,active,6.9208,504.36,5.28,1,5,63.74,5,3,0.477,0.716,2,Fail
CHEMBL133520,Nc1c2c(nc3cccc(F)c13)OCCC2,335.0,active,6.475,223.56,0.54,0,3,36.13,1,1,0.249,0.63,0,Pass
CHEMBL130373,Nc1c2c(nc3cnccc13)OCCC2,42.0,active,7.3768,205.2,0.37,0,4,36.69,0,1,0.484,0.523,0,Pass
CHEMBL1202884,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4ccc5ccccc5c4nn3)CC2)cc1,190.0,active,6.7212,491.4,4.16,1,5,73.69,1,3,0.808,0.589,0,Pass
CHEMBL263198,Nc1c2c(nc3c1CCCC3)CCCC2,360.0,active,6.4437,198.72,2.61,0,2,7.82,3,1,0.453,0.686,0,Pass
CHEMBL133906,Cc1cccc2nc3c(c(N)c12)CCCC3,99.0,active,7.0044,211.68,1.62,0,2,26.38,1,1,0.257,0.503,0,Pass
CHEMBL1204162,Cl.O.c1ccc(CN2CCC(CCN=c3cc4c(n[nH]3)-c3ccccc3C4)CC2)cc1,74.0,active,7.1308,440.1,3.82,1,5,65.56,3,3,0.236,0.872,0,Pass
CHEMBL134240,Nc1c2c(nc3ccc(Cl)cc13)OCCC2,9810.0,intermediate,5.0083,241.38,2.02,0,3,30.1,2,1,0.254,0.853,0,Pass
CHEMBL132030,Nc1c2c(nc3cccc(F)c13)CCCC2,78.0,active,7.1079,219.24,0.83,0,2,19.26,2,1,0.42,0.881,0,Pass
CHEMBL133448,Nc1c2c(nc3ncccc13)CCCC2,429.0,active,6.3675,200.88,0.82,0,3,19.83,3,1,0.508,0.898,0,Pass
CHEMBL130880,Nc1c2c(nc3c1CCC3)CCCC2,658.0,active,6.1818,185.76,2.3,0,2,10.78,3,1,0.068,0.856,0,Pass
CHEMBL1202874,Cl.Cl.c1ccc(CN2CCC(CCSc3ccc(-c4ccccc4)nn3)CC2)cc1,470.0,active,6.3279,467.64,5.35,0,3,37.74,3,3,0.35,0.699,1,Pass
CHEMBL133441,Nc1c2c(nc3ncccc13)OCCC2,6262.0,intermediate,5.2033,205.2,0.5,0,4,43.19,2,1,0.653,0.448,0,Pass
CHEMBL130427,Nc1c2c(nc3cnccc13)CCCC2,2600.0,intermediate,5.585,200.88,2.26,0,3,38.4,3,1,0.655,0.973,0,Pass
CHEMBL134154,COc1cccc2nc3c(c(N)c12)CCCO3,606.0,active,6.2175,233.28,0.47,1,4,62.6,2,1,0.308,0.606,0,Pass
CHEMBL132260,Nc1c2c(nc3ccccc13)OCCC2,266.0,active,6.5751,203.04,0.69,0,3,31.14,2,1,0.615,0.639,0,Pass
CHEMBL1204299,Cc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1.Cl.Cl.O,39.0,active,7.4089,478.44,5.14,1,5,56.19,3,3,0.569,0.704,1,Pass
CHEMBL1204296,CCc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1.Cl.Cl.O,66.0,active,7.1805,491.4,5.4,1,5,67.84,5,3,0.345,0.753,1,Pass
CHEMBL1202885,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CC4)CC2)cc1,190.0,active,6.7212,491.4,5.11,1,5,69.78,6,3,0.201,0.738,1,Pass
CHEMBL337453,Nc1c2c(nc3cccc(Cl)c13)OCCC2,313.0,active,6.5045,241.38,1.93,0,3,45.62,3,1,0.205,0.721,0,Pass
CHEMBL335922,Nc1c2c(nc3c1CCCO3)CCC2,1120.0,intermediate,5.9508,190.08,1.17,0,3,35.5,3,1,0.166,0.382,0,Pass
CHEMBL132619,Cc1cccc2nc3c(c(N)c12)CCCO3,150.0,active,6.8239,216.0,0.63,0,3,42.29,0,1,0.093,0.764,0,Pass
CHEMBL293316,C=CC[N+](C)(C)c1cccc(OC)c1.[Br-],10000.0,inactive,5.0,274.32,1.25,0,2,24.78,4,1,0.697,0.318,0,Pass
CHEMBL61515,C=CCC[N+](C)(C)c1ccccc1O.[Br-],10000.0,inactive,5.0,274.32,1.42,0,2,14.31,4,1,0.412,0.741,0,Pass
CHEMBL442361,COc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-],10000.0,inactive,5.0,326.16,1.39,0,2,20.94,2,2,0.702,0.711,0,Pass
CHEMBL58034,C[N+](C)(C)Cc1cccc(O)c1.[Br-],10000.0,inactive,5.0,248.4,0.14,0,2,21.89,4,1,0.842,0.165,0,Pass
CHEMBL61965,COc1ccc(C(=O)COc2ccc([N+](C)(C)Cc3ccccc3)cc2)cc1OC.[Br-],10000.0,inactive,5.0,494.64,0.76,1,5,62.49,1,3,0.67,0.272,0,Pass
CHEMBL59790,COc1ccc(C(=O)CCc2ccc([N+](C)(C)C)cc2)cc1OC.[Br-],3000.0,intermediate,5.5229,412.56,0.82,1,4,56.92,4,2,0.187,0.478,0,Pass
CHEMBL62210,CC(=O)Oc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-],10000.0,inactive,5.0,356.4,0.51,1,3,48.35,4,2,0.844,0.18,0,Pass
CHEMBL57003,C=CC[N+](C)(C)c1ccc(OC(C)=O)cc1.[Br-],10000.0,inactive,5.0,304.56,1.68,1,3,62.84,4,1,0.653,0.934,0,Pass
CHEMBL291783,C[N+](C)(Cc1ccccc1)c1ccccc1O.[Br-],10000.0,inactive,5.0,313.2,0.37,0,2,3.35,1,2,0.496,0.569,0,Pass
CHEMBL294498,C=CC[N+](C)(C)Cc1cccc(O)c1.[Br-],10000.0,inactive,5.0,274.32,1.08,0,2,29.65,4,1,0.754,0.758,0,Pass
CHEMBL300170,COc1ccc(C(=O)CCc2ccc([N+](C)(C)Cc3ccccc3)cc2)cc1OC.[Br-],1300.0,intermediate,5.8861,490.32,1.09,1,4,52.51,5,3,0.299,0.548,0,Pass
CHEMBL61312,C=CC[N+](C)(C)c1cccc(O)c1.[Br-],3000.0,intermediate,5.5229,261.36,1.25,0,2,9.02,4,1,0.563,0.561,0,Pass
CHEMBL293268,COc1cccc(C[N+](C)(C)Cc2ccccc2)c1.[Br-],10000.0,inactive,5.0,339.12,0.83,0,2,29.44,4,2,0.63,0.805,0,Pass
CHEMBL293751,COc1cccc([N+](C)(C)Cc2ccccc2)c1.[Br-],10000.0,inactive,5.0,326.16,0.76,0,2,25.86,3,2,0.184,0.647,0,Pass
CHEMBL59192,C=CC[N+](C)(C)c1cccc(OC(C)=O)c1.[Br-],1000.0,active,6.0,304.56,1.36,1,3,60.04,2,1,0.521,0.821,0,Pass
CHEMBL300176,COc1cccc(C[N+](C)(C)C)c1.[Br-],10000.0,inactive,5.0,261.36,0.85,0,2,26.41,3,1,0.328,0.708,0,Pass
CHEMBL61905,COc1ccccc1[N+](C)(C)Cc1ccccc1.[Br-],10000.0,inactive,5.0,326.16,1.34,0,2,36.48,1,2,0.38,0.987,0,Pass
CHEMBL58511,C=CC[N+](C)(C)c1ccc(OCC(=O)c2ccc(OC)c(OC)c2)cc1.[Br-],10000.0,inactive,5.0,442.8,1.44,1,5,74.47,5,2,0.699,0.827,0,Pass
CHEMBL59074,COc1ccc(C(=O)CCc2cccc([N+](C)(C)Cc3ccccc3)c2)cc1OC.[Br-],1040.0,intermediate,5.983,490.32,0.69,1,4,58.75,2,3,0.326,0.884,0,Pass
CHEMBL294674,C=C(C)C[N+](C)(C)c1ccccc1O.[Br-],10000.0,inactive,5.0,274.32,1.46,0,2,22.74,3,1,0.562,0.289,0,Pass
CHEMBL57842,C=CC[N+](C)(C)c1ccc(OC)cc1.[Br-],10000.0,inactive,5.0,274.32,1.2,0,2,29.95,1,1,0.126,0.632,0,Pass
CHEMBL299898,CC(=O)Oc1ccccc1[N+](C)(C)Cc1ccccc1.[Br-],10000.0,inactive,5.0,356.4,0.91,1,3,43.76,4,2,0.311,0.549,0,Pass
CHEMBL60596,C=CC[N+](C)(C)c1ccccc1O.[Br-],1850.0,intermediate,5.7328,261.36,0.81,0,2,14.78,1,1,0.379,0.532,0,Pass
CHEMBL62031,COc1ccc(C(=O)COc2cccc([N+](C)(C)C)c2)cc1OC.[Br-],10000.0,inactive,5.0,416.88,0.52,1,5,67.53,3,2,0.209,0.626,0,Pass
CHEMBL60074,COc1ccc(C(=O)COc2cccc([N+](C)(C)Cc3ccccc3)c2)cc1OC.[Br-],330.0,active,6.4815,494.64,0.7,1,5,53.16,4,3,0.478,0.626,0,Pass
CHEMBL59490,C=CC[N+](C)(C)Cc1cccc(OC)c1.[Br-],10000.0,inactive,5.0,287.28,2.01,0,2,21.1,2,1,0.283,0.63,0,Pass
CHEMBL61180,C[N+](C)(Cc1ccccc1)Cc1cccc(O)c1.[Br-],10000.0,inactive,5.0,326.16,0.34,0,2,4.91,3,2,0.164,0.739,0,Pass
CHEMBL60180,COc1ccc(C(=O)COc2ccc([N+](C)(C)C)cc2)cc1OC.[Br-],10000.0,inactive,5.0,416.88,0.45,1,5,70.42,4,2,0.108,0.627,0,Pass
CHEMBL294152,C=C(C)C[N+](C)(C)c1ccccc1OC.[Br-],10000.0,inactive,5.0,287.28,1.61,0,2,26.92,2,1,0.572,0.447,0,Pass
CHEMBL305386,C=C(C)C[N+](C)(C)c1cccc(OC)c1.[Br-],10000.0,inactive,5.0,287.28,1.55,0,2,16.18,1,1,0.05,0.347,0,Pass
CHEMBL294897,C[N+](C)(Cc1ccccc1)c1ccc(O)cc1.[Br-],10000.0,inactive,5.0,313.2,0.88,0,2,33.42,0,2,0.111,0.637,0,Pass
CHEMBL58190,CC(=O)Oc1cccc([N+](C)(C)Cc2ccccc2)c1.[Br-],10000.0,inactive,5.0,356.4,0.77,1,3,38.32,1,2,0.239,0.779,0,Pass
CHEMBL60745,CC[N+](C)(C)c1cccc(O)c1.[Br-],3960.0,intermediate,5.4023,248.4,0.32,0,2,29.53,4,1,0.381,0.508,0,Pass
CHEMBL58252,C=CC[N+](C)(C)c1ccc(O)cc1.[Br-],10000.0,inactive,5.0,261.36,1.33,0,2,25.4,1,1,0.273,0.813,0,Pass
CHEMBL58194,C=CC[N+](C)(C)c1ccccc1OC.[Br-],1000.0,active,6.0,274.32,2.04,0,2,6.27,1,1,0.45,0.824,0,Pass
CHEMBL61126,C=C(C)C[N+](C)(C)c1cccc(O)c1.[Br-],10000.0,inactive,5.0,274.32,1.71,0,2,41.69,2,1,0.241,0.58,0,Pass
CHEMBL294251,COc1ccc(C(=O)CCc2cccc([N+](C)(C)C)c2)cc1OC.[Br-],10000.0,inactive,5.0,412.56,0.84,1,4,59.49,3,2,0.256,0.529,0,Pass
CHEMBL60874,C[N+](C)(Cc1ccccc1)c1cccc(O)c1.[Br-],10000.0,inactive,5.0,313.2,0.2,0,2,12.98,1,2,0.5,0.739,0,Pass
CHEMBL294292,C=C(C)C[N+](C)(C)c1ccc(O)cc1.[Br-],10000.0,inactive,5.0,274.32,1.78,0,2,8.74,4,1,0.329,0.642,0,Pass
CHEMBL299435,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3S(=O)(=O)c3cccc4c(N(C)C)cccc34)[C@H]12,100000.0,inactive,4.0,544.32,2.89,3,9,148.24,5,2,0.142,0.877,1,Pass
CHEMBL305670,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN[C@@H]1N2C,23.0,active,7.6383,261.36,1.23,1,5,68.98,1,1,0.219,0.503,0,Pass
CHEMBL75729,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCc3ccccc3)[C@@H]1N2C,150.0,active,6.8239,365.04,2.03,1,5,70.82,1,2,0.415,0.908,0,Pass
CHEMBL74950,COc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,230.0,active,6.6383,369.36,0.77,2,6,97.62,4,2,0.493,0.533,0,Pass
CHEMBL74107,CCCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,15.0,active,7.8239,365.04,3.88,1,5,75.07,3,1,0.209,0.889,0,Pass
CHEMBL301610,CC(=O)N1C(=O)[C@@H](C)[C@@H]2[C@@H]1CCN2C(=O)[C@@H]1CCCN1S(=O)(=O)c1cccc2c(N(C)C)cccc12,100000.0,inactive,4.0,518.4,1.43,3,9,146.9,6,2,0.153,0.863,1,Pass
CHEMBL74257,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1N2C,190.0,active,6.7212,352.08,1.14,1,5,54.52,4,2,0.481,0.552,0,Pass
CHEMBL307721,C=CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3N(C)[C@@H]12,32.0,active,7.4949,300.24,2.07,1,5,68.81,4,1,0.163,0.623,0,Pass
CHEMBL308503,CN1CC[C@@]2(C)c3cc(OC(=O)NC(C)(C)C)ccc3N(C)[C@@H]12,32000.0,inactive,4.4949,313.2,2.13,1,5,51.06,4,1,0.174,0.921,0,Pass
CHEMBL308043,CN(C)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,310.0,active,6.5086,287.28,2.29,1,5,72.83,4,1,0.143,0.631,0,Pass
CHEMBL74926,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,36.0,active,7.4437,339.12,0.67,1,5,62.17,3,2,0.535,0.936,0,Pass
CHEMBL340542,COc1ccc(C(=O)n2cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c3ccccc32)cc1,70000.0,inactive,4.1549,457.92,1.52,1,5,71.31,3,4,0.268,0.388,0,Pass
CHEMBL128894,O=C1CCN(Cc2ccccc2)C/C1=C\c1cccn1C(=O)c1ccccc1,30000.0,inactive,4.5229,375.84,1.74,1,4,70.51,1,3,0.174,0.393,0,Pass
CHEMBL340866,O=C1/C(=C/c2ccc[nH]2)CN(Cc2ccccc2)C/C1=C\c1ccc[nH]1,18000.0,inactive,4.7447,347.76,2.53,0,4,32.41,2,2,0.075,0.686,0,Pass
CHEMBL337002,N#Cc1ccc(C(=O)n2cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c3ccccc32)cc1,20000.0,inactive,4.699,455.76,1.32,1,5,78.49,3,4,0.816,0.696,0,Pass
CHEMBL422971,O=C1/C(=C/c2cc[nH]c2)CN(Cc2ccccc2)C/C1=C\c1cc[nH]c1,6000.0,intermediate,5.2218,347.76,2.45,0,4,36.53,3,2,0.199,0.764,0,Pass
CHEMBL340854,O=C1CCN(Cc2ccccc2)C/C1=C\c1c[nH]c2ccc(OCc3ccccc3)cc12,25000.0,inactive,4.6021,427.68,1.7,1,4,74.03,2,4,0.162,0.499,0,Pass
CHEMBL340599,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc(Cl)cc2)c2ccccc12,50000.0,inactive,4.301,466.02,2.76,1,4,57.08,3,4,0.66,0.419,0,Pass
CHEMBL128292,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc12,50000.0,inactive,4.301,477.36,0.74,2,7,103.28,3,4,0.559,0.832,0,Pass
CHEMBL348318,CN1CCC(C2Cc3ccccc3C2=O)CC1,3300.0,intermediate,5.4815,226.8,2.51,0,2,25.5,1,1,0.923,0.373,0,Pass
CHEMBL263322,CN1CCC(CCCC2Cc3ccccc3C2=O)CC1,1.5,active,8.8239,265.68,3.32,0,2,16.51,5,1,0.056,0.937,0,Pass
CHEMBL340216,COc1ccc2[nH]cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c2c1,6000.0,intermediate,5.2218,349.92,1.72,1,4,53.27,2,2,0.453,0.521,0,Pass
CHEMBL131286,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc(F)cc2)c2ccccc12,60000.0,inactive,4.2218,448.2,1.72,1,4,56.18,4,4,0.136,0.685,0,Pass
CHEMBL131318,COc1ccc2c(c1)c(/C=C1\CN(Cc3ccccc3)CCC1=O)cn2C(=O)c1ccccc1,80000.0,inactive,4.0969,457.92,1.68,1,5,69.64,2,4,0.574,0.89,0,Pass
CHEMBL340929,CC(C)(C)OC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21,30000.0,inactive,4.5229,419.04,2.9,1,5,80.74,5,2,0.098,0.698,0,Pass
